Time UNIX Seconds,Time Stamp,Symbol,High,Low,Open,Previous Close,Recommend Period,Strong Buy,Buy,Hold,Sell,Strong Sell
1730937600,Wed Nov  6 19:00:00 2024,GNZUF,0.4196,0.4196,0.4196,0.4196,2024-11-01,1,2,4,7,2
