Time UNIX Seconds,Time Stamp,Symbol,High,Low,Open,Previous Close,Recommend Period,Strong Buy,Buy,Hold,Sell,Strong Sell
1731024000,Thu Nov  7 19:00:00 2024,GSOL,129.98,88.02,121.5,128.4672,None,0,0,0,0,0
