Time UNIX Seconds,Time Stamp,Symbol,High,Low,Open,Previous Close,Recommend Period,Strong Buy,Buy,Hold,Sell,Strong Sell
1731024000,Thu Nov  7 19:00:00 2024,WBS.PRF,21.94,21.35,21.35,21.3,2024-11-01,4,11,4,0,0
