Time UNIX Seconds,Time Stamp,Symbol,High,Low,Open,Previous Close,Recommend Period,Strong Buy,Buy,Hold,Sell,Strong Sell
1731024000,Thu Nov  7 19:00:00 2024,SYF.PRA,21.47,21.2,21.21,21.25,2024-11-01,6,9,10,1,0
1731024000,Thu Nov  7 19:00:00 2024,SYF.PRA,21.47,21.2,21.21,21.25,2024-11-01,6,9,10,1,0
