Time UNIX Seconds,Time Stamp,Symbol,High,Low,Open,Previous Close,Recommend Period,Strong Buy,Buy,Hold,Sell,Strong Sell
1731024000,Thu Nov  7 19:00:00 2024,BIP.PRA,20.81,20.26,20.48,20.5321,2024-11-01,4,8,3,0,0
