Time UNIX Seconds,Time Stamp,Symbol,High,Low,Open,Previous Close,Recommend Period,Strong Buy,Buy,Hold,Sell,Strong Sell
1730851200,Tue Nov  5 19:00:00 2024,HL.PRB,56,53.5,54,54,2024-11-01,3,12,3,0,0
