Time UNIX Seconds,Time Stamp,Symbol,High,Low,Open,Previous Close,Recommend Period,Strong Buy,Buy,Hold,Sell,Strong Sell
1731099600,Fri Nov  8 16:00:00 2024,GDYN,18.01,17.56,17.7,17.67,2024-11-01,5,8,1,0,0
1731099600,Fri Nov  8 16:00:00 2024,GDYN,18.01,17.56,17.7,17.67,2024-11-01,5,8,1,0,0
