Time UNIX Seconds,Time Stamp,Symbol,High,Low,Open,Previous Close,Recommend Period,Strong Buy,Buy,Hold,Sell,Strong Sell
1730246400,Tue Oct 29 20:00:00 2024,COPJF,0.1151,0.1151,0.1151,0.0855,2024-11-01,1,7,5,0,0
