Time UNIX Seconds,Time Stamp,Symbol,High,Low,Open,Previous Close,Recommend Period,Strong Buy,Buy,Hold,Sell,Strong Sell
1731076200,Fri Nov  8 09:30:00 2024,RMGOF,9.35,9.35,9.35,9.35,2024-11-01,1,0,3,3,2
1731076200,Fri Nov  8 09:30:00 2024,RMGOF,9.35,9.35,9.35,9.35,2024-11-01,1,0,3,3,2
