Time UNIX Seconds,Time Stamp,Symbol,High,Low,Open,Previous Close,Recommend Period,Strong Buy,Buy,Hold,Sell,Strong Sell
1727136000,Mon Sep 23 20:00:00 2024,PCOK,2.801,2.8,2.801,3,None,0,0,0,0,0
