Time UNIX Seconds,Time Stamp,Symbol,High,Low,Open,Previous Close,Recommend Period,Strong Buy,Buy,Hold,Sell,Strong Sell
1730073600,Sun Oct 27 20:00:00 2024,ECELF,2.35,2.35,2.35,2.35,2024-11-01,2,3,1,0,0
